unnamed: 0,incident id,incident date,state,city,address,dead,injured,crimetype,participant gender,participant name,participant age group,year,month,day,weekday,loss
15974,1632984.0,2020-02-29,Florida,Tallahassee,Millworks Way,0.0,1.0,Unintentional Shooting,,,,2020,2,29,5,1.0
15975,1631336.0,2020-02-28,West Virginia,Fairmont,1900 block of Morgantown Ave,1.0,0.0,Unintentional Shooting,,,,2020,2,28,4,1.0
15976,1631969.0,2020-02-28,Massachusetts,Harwich,400 block of Queen Anne Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,28,4,1.0
15977,1634741.0,2020-02-28,New York,Clifton Park,,0.0,0.0,Unintentional Shooting,,,,2020,2,28,4,0.0
15978,1630676.0,2020-02-27,Missouri,Hazelwood,7400 block of Sieloff Dr,1.0,0.0,Unintentional Shooting,,,,2020,2,27,3,1.0
15979,1630393.0,2020-02-27,Pennsylvania,Tamaqua,104 Gay St,1.0,0.0,Unintentional Shooting,,,,2020,2,27,3,1.0
15980,1630461.0,2020-02-27,North Carolina,High Point,Pinecroft St,0.0,1.0,Unintentional Shooting,,,,2020,2,27,3,1.0
15981,1630062.0,2020-02-26,Wisconsin,Madison,5900 block of Jackson Quarry Ln,0.0,1.0,Unintentional Shooting,,,,2020,2,26,2,1.0
15982,1630175.0,2020-02-26,Texas,Joaquin,,1.0,0.0,Unintentional Shooting,,,,2020,2,26,2,1.0
15983,1629234.0,2020-02-25,Florida,Titusville,S Deleon Ave,1.0,1.0,Unintentional Shooting,,,,2020,2,25,1,2.0
15984,1629042.0,2020-02-25,Illinois,Chicago,1238 E 79th St,1.0,4.0,Unintentional Shooting,,,,2020,2,25,1,5.0
15985,1629684.0,2020-02-25,Virginia,Manassas,15600 block of Three Otters Pl,0.0,0.0,Unintentional Shooting,,,,2020,2,25,1,0.0
15986,1629576.0,2020-02-25,Missouri,Pleasant Hope,,0.0,1.0,Unintentional Shooting,,,,2020,2,25,1,1.0
15987,1629261.0,2020-02-25,Florida,Jacksonville,3500 block of Mecca St,1.0,0.0,Unintentional Shooting,,,,2020,2,25,1,1.0
15988,1628745.0,2020-02-25,Louisiana,New Orleans,Tulane Ave and S Galvez St,0.0,1.0,Unintentional Shooting,,,,2020,2,25,1,1.0
15989,1629036.0,2020-02-25,Texas,Houston,18204 Chisholm Trl,0.0,1.0,Unintentional Shooting,,,,2020,2,25,1,1.0
15990,1629795.0,2020-02-25,Alabama,Birmingham (Irondale),2901 Hunter Ridge Dr,1.0,0.0,Unintentional Shooting,,,,2020,2,25,1,1.0
15991,1672810.0,2020-02-24,Florida,Tampa,,1.0,0.0,Unintentional Shooting,,,,2020,2,24,0,1.0
15992,1627990.0,2020-02-24,Texas,Houston,4600 block of W 34th St,0.0,1.0,Unintentional Shooting,,,,2020,2,24,0,1.0
15993,1627713.0,2020-02-23,Texas,Houston,8712 Airline Dr,0.0,7.0,Unintentional Shooting,,,,2020,2,23,6,7.0
15994,1628275.0,2020-02-23,Missouri,Kansas City,8500 block of E 92nd Pl,0.0,1.0,Unintentional Shooting,,,,2020,2,23,6,1.0
15995,1628048.0,2020-02-23,Texas,Llano,CR 306,1.0,0.0,Unintentional Shooting,,,,2020,2,23,6,1.0
15996,1627425.0,2020-02-23,New York,Buffalo,Berkshire Ave and Bailey Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,23,6,1.0
15997,1627457.0,2020-02-23,District of Columbia,Washington,200 block of Okie St NE,1.0,2.0,Unintentional Shooting,,,,2020,2,23,6,3.0
15998,1628318.0,2020-02-23,Michigan,Chesaning,1900 block of Brady Rd,0.0,2.0,Unintentional Shooting,,,,2020,2,23,6,2.0
15999,1627699.0,2020-02-23,Tennessee,Memphis,7000 block of Kings Crown Dr,1.0,0.0,Unintentional Shooting,,,,2020,2,23,6,1.0
16000,1629179.0,2020-02-23,Michigan,Elsie,19000 block of S Chapin Rd,0.0,2.0,Unintentional Shooting,,,,2020,2,23,6,2.0
16001,1627380.0,2020-02-22,Pennsylvania,East Stroudsburg,4 Arnold Drive,0.0,1.0,Unintentional Shooting,,,,2020,2,22,5,1.0
16002,1626863.0,2020-02-22,Tennessee,Nashville,2000 block of Albion St,0.0,1.0,Unintentional Shooting,,,,2020,2,22,5,1.0
16003,1627025.0,2020-02-22,Arizona,Phoenix,63rd Ave and McDowell Rd,1.0,0.0,Unintentional Shooting,,,,2020,2,22,5,1.0
16004,1626235.0,2020-02-21,Kentucky,Hopkinsville,918 W 1st St,0.0,1.0,Unintentional Shooting,,,,2020,2,21,4,1.0
16005,1628770.0,2020-02-21,New Jersey,Trenton,100 block of Frazier Street,0.0,1.0,Unintentional Shooting,,,,2020,2,21,4,1.0
16006,1626860.0,2020-02-21,Florida,Kissimmee,133 Pickering Dr,1.0,0.0,Unintentional Shooting,,,,2020,2,21,4,1.0
16007,1626705.0,2020-02-21,Michigan,Detroit,20100 block of Houghton St,0.0,1.0,Unintentional Shooting,,,,2020,2,21,4,1.0
16008,1627838.0,2020-02-21,Oregon,Sweet Home,28100 block of Ridgeway Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,21,4,1.0
16009,1625748.0,2020-02-20,District of Columbia,Washington,1600 block of Good Hope Rd SE,0.0,2.0,Unintentional Shooting,,,,2020,2,20,3,2.0
16010,1631428.0,2020-02-20,Arizona,Show Low,2800 block of W Owens St,0.0,1.0,Unintentional Shooting,,,,2020,2,20,3,1.0
16011,1626214.0,2020-02-20,New York,Saratoga Springs,West Ave,0.0,0.0,Unintentional Shooting,,,,2020,2,20,3,0.0
16012,1625892.0,2020-02-20,Florida,Brooksville,Oakcrest Circle,1.0,0.0,Unintentional Shooting,,,,2020,2,20,3,1.0
16013,1625658.0,2020-02-20,Arkansas,Texarkana,200 block of South Mosley Rd,1.0,0.0,Unintentional Shooting,,,,2020,2,20,3,1.0
16014,1625773.0,2020-02-20,District of Columbia,Washington,2529 Pennsylvania Ave SE,0.0,1.0,Unintentional Shooting,,,,2020,2,20,3,1.0
16015,1627807.0,2020-02-20,Mississippi,Ovett,,0.0,1.0,Unintentional Shooting,,,,2020,2,20,3,1.0
16016,1629941.0,2020-02-19,Illinois,Peoria,,0.0,1.0,Unintentional Shooting,,,,2020,2,19,2,1.0
16017,1625043.0,2020-02-19,New Jersey,Penns Grove,100 block of Penn St,0.0,1.0,Unintentional Shooting,,,,2020,2,19,2,1.0
16018,1625030.0,2020-02-19,Texas,Bryan,303 E 29th St,0.0,2.0,Unintentional Shooting,,,,2020,2,19,2,2.0
16019,1625706.0,2020-02-19,Ohio,Toledo,900 block of Artis Place,0.0,2.0,Unintentional Shooting,,,,2020,2,19,2,2.0
16020,1624073.0,2020-02-18,New York,Collins,Main St,0.0,1.0,Unintentional Shooting,,,,2020,2,18,1,1.0
16021,1631278.0,2020-02-18,California,Valley Springs,10 Vista Del Lago Dr,0.0,1.0,Unintentional Shooting,,,,2020,2,18,1,1.0
16022,1624441.0,2020-02-18,Florida,Lake City,377 NW Bascom Norris Dr,0.0,3.0,Unintentional Shooting,,,,2020,2,18,1,3.0
16023,1624304.0,2020-02-18,Louisiana,Shreveport,1800 block of Stone Cliff Cir,0.0,2.0,Unintentional Shooting,,,,2020,2,18,1,2.0
16024,1624943.0,2020-02-18,Nebraska,Omaha,4721 N 66th St,0.0,1.0,Unintentional Shooting,,,,2020,2,18,1,1.0
16025,1624265.0,2020-02-18,Texas,Plano,6400 Independence Pkwy,0.0,1.0,Unintentional Shooting,,,,2020,2,18,1,1.0
16026,1623862.0,2020-02-17,Virginia,Petersburg,1000 block of Lee Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,17,0,1.0
16027,1630195.0,2020-02-17,Wisconsin,Appleton,,0.0,1.0,Unintentional Shooting,,,,2020,2,17,0,1.0
16028,1625298.0,2020-02-17,Connecticut,Danielson (Killingly),Robinwood Blvd,0.0,1.0,Unintentional Shooting,,,,2020,2,17,0,1.0
16029,1623784.0,2020-02-17,Florida,Orlando,907 S Kirkman Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,17,0,1.0
16030,1622932.0,2020-02-17,Illinois,Chicago,200 block of S Dearborn,1.0,2.0,Unintentional Shooting,,,,2020,2,17,0,3.0
16031,1624268.0,2020-02-17,Kansas,Shawnee,15941 W 65th St,0.0,1.0,Unintentional Shooting,,,,2020,2,17,0,1.0
16032,1624217.0,2020-02-16,Texas,Nacogdoches,1500 block of CR 521,0.0,0.0,Unintentional Shooting,,,,2020,2,16,6,0.0
16033,1622792.0,2020-02-16,Oklahoma,Oklahoma City (Midwest City),9429 SE 29th St,1.0,0.0,Unintentional Shooting,,,,2020,2,16,6,1.0
16034,1623933.0,2020-02-16,Tennessee,Morristown,4700 block of Chucky River Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,16,6,1.0
16035,1623097.0,2020-02-16,Kentucky,Dunmor,Hunt Rd,1.0,0.0,Unintentional Shooting,,,,2020,2,16,6,1.0
16036,1624596.0,2020-02-16,Connecticut,Cromwell,Coles Road,0.0,1.0,Unintentional Shooting,,,,2020,2,16,6,1.0
16037,1622589.0,2020-02-16,Georgia,Atlanta,2200 block of Cheshire Bridge Rd NE,0.0,1.0,Unintentional Shooting,,,,2020,2,16,6,1.0
16038,1622566.0,2020-02-16,Michigan,Detroit,14918 Greenfield Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,16,6,1.0
16039,1623513.0,2020-02-16,Ohio,Toledo,6100 block of Merle St,1.0,0.0,Unintentional Shooting,,,,2020,2,16,6,1.0
16040,1622693.0,2020-02-16,Texas,Houston,4700 block of Carmen St,0.0,1.0,Unintentional Shooting,,,,2020,2,16,6,1.0
16041,1624470.0,2020-02-16,Georgia,Lexington,1002 Wesley Chapel Rd,2.0,0.0,Unintentional Shooting,,,,2020,2,16,6,2.0
16042,1622731.0,2020-02-16,Tennessee,Memphis,1984 Bonnie Dr,1.0,0.0,Unintentional Shooting,,,,2020,2,16,6,1.0
16043,1675445.0,2020-02-15,Texas,North Richland Hills,Willowcrest Dr,0.0,1.0,Unintentional Shooting,,,,2020,2,15,5,1.0
16044,1622789.0,2020-02-15,Missouri,Saint Louis,3400 block of Indiana Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,15,5,1.0
16045,1622312.0,2020-02-15,Illinois,Chicago,W 24th St and S Troy St,0.0,1.0,Unintentional Shooting,,,,2020,2,15,5,1.0
16046,1623104.0,2020-02-15,Kentucky,Paducah,,0.0,1.0,Unintentional Shooting,,,,2020,2,15,5,1.0
16047,1622267.0,2020-02-15,North Carolina,Benson,1300 block of Chicopee Road,0.0,1.0,Unintentional Shooting,,,,2020,2,15,5,1.0
16048,1622367.0,2020-02-15,Pennsylvania,Fleetwood (Rockland),Rockland Station Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,15,5,1.0
16049,1622333.0,2020-02-15,Pennsylvania,Lancaster,600 block of E Madison St,0.0,2.0,Unintentional Shooting,,,,2020,2,15,5,2.0
16050,1621636.0,2020-02-14,Texas,Dallas,1800 block of Stella Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,14,4,1.0
16051,1621936.0,2020-02-14,Georgia,Lagrange,200 block of Union St,1.0,1.0,Unintentional Shooting,,,,2020,2,14,4,2.0
16052,1621865.0,2020-02-14,Georgia,Atlanta (East Point),3650 Marketplace Boulevard,0.0,3.0,Unintentional Shooting,,,,2020,2,14,4,3.0
16053,1621834.0,2020-02-14,Illinois,Chicago,3100 block of W Fillmore St,0.0,1.0,Unintentional Shooting,,,,2020,2,14,4,1.0
16054,1621830.0,2020-02-14,Illinois,Chicago,4700 S Forrestville Ave,0.0,2.0,Unintentional Shooting,,,,2020,2,14,4,2.0
16055,1624362.0,2020-02-14,Texas,San Angelo,613 W 29th St,0.0,1.0,Unintentional Shooting,,,,2020,2,14,4,1.0
16056,1620904.0,2020-02-13,Florida,Leesburg,Filmore Ave,1.0,0.0,Unintentional Shooting,,,,2020,2,13,3,1.0
16057,1620855.0,2020-02-13,Virginia,Petersburg,2300 block of Navajo Ct,0.0,1.0,Unintentional Shooting,,,,2020,2,13,3,1.0
16058,1622225.0,2020-02-13,Texas,College Station,900 block of Balcones Dr,0.0,0.0,Unintentional Shooting,,,,2020,2,13,3,0.0
16059,1622113.0,2020-02-13,Ohio,Youngstown (Boardman),5515 West Blvd,1.0,0.0,Unintentional Shooting,,,,2020,2,13,3,1.0
16060,1621120.0,2020-02-13,Oregon,Klamath Falls,8245 OR-39,0.0,1.0,Unintentional Shooting,,,,2020,2,13,3,1.0
16061,1620073.0,2020-02-12,New York,New York (Manhattan),228 E 116th St,1.0,0.0,Unintentional Shooting,,,,2020,2,12,2,1.0
16062,1620311.0,2020-02-12,Nebraska,Omaha,1405 N 35th St,1.0,0.0,Unintentional Shooting,,,,2020,2,12,2,1.0
16063,1620014.0,2020-02-12,Maryland,Baltimore,1600 block of N Smallwood Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,12,2,1.0
16064,1620617.0,2020-02-12,Indiana,Lowell,,0.0,1.0,Unintentional Shooting,,,,2020,2,12,2,1.0
16065,1620709.0,2020-02-12,New Hampshire,Sanbornton,,0.0,1.0,Unintentional Shooting,,,,2020,2,12,2,1.0
16066,1619781.0,2020-02-12,District of Columbia,Washington,800 block of 51st St SE,1.0,0.0,Unintentional Shooting,,,,2020,2,12,2,1.0
16067,1619396.0,2020-02-11,Tennessee,La Follette,2245 Jacksboro Pike,0.0,1.0,Unintentional Shooting,,,,2020,2,11,1,1.0
16068,1620757.0,2020-02-11,Texas,San Antonio,5919 W Commerce,0.0,1.0,Unintentional Shooting,,,,2020,2,11,1,1.0
16069,1620125.0,2020-02-11,Virginia,Prince George,,0.0,1.0,Unintentional Shooting,,,,2020,2,11,1,1.0
16070,1626757.0,2020-02-11,Illinois,Collinsville,Brookhill Ct,0.0,1.0,Unintentional Shooting,,,,2020,2,11,1,1.0
16071,1625709.0,2020-02-11,Kentucky,Stanton,Robbie Ridge Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,11,1,1.0
16072,1619755.0,2020-02-11,Arkansas,Magnolia,Co Rd 78,0.0,1.0,Unintentional Shooting,,,,2020,2,11,1,1.0
16073,1619723.0,2020-02-11,Florida,Miami,11316 SW 191 Lane,0.0,3.0,Unintentional Shooting,,,,2020,2,11,1,3.0
16074,1619553.0,2020-02-09,Louisiana,Chalmette,70 block of Thornton Dr,1.0,0.0,Unintentional Shooting,,,,2020,2,9,6,1.0
16075,1617807.0,2020-02-09,Texas,Dallas,9450 N Central Expy,0.0,1.0,Unintentional Shooting,,,,2020,2,9,6,1.0
16076,1617744.0,2020-02-09,Pennsylvania,Pittsburgh,258 East Warrington Ave,1.0,0.0,Unintentional Shooting,,,,2020,2,9,6,1.0
16077,1617489.0,2020-02-09,Pennsylvania,Lancaster,2384 New Holland Pike,0.0,2.0,Unintentional Shooting,,,,2020,2,9,6,2.0
16078,1617560.0,2020-02-09,Minnesota,Moorhead,400 block of 8th St S,0.0,1.0,Unintentional Shooting,,,,2020,2,9,6,1.0
16079,1617923.0,2020-02-09,Texas,San Antonio,5800 block of Midcrown Dr,0.0,4.0,Unintentional Shooting,,,,2020,2,9,6,4.0
16080,1618057.0,2020-02-09,Oregon,Deschutes (county),Buckhorn Dr,0.0,1.0,Unintentional Shooting,,,,2020,2,9,6,1.0
16081,1617787.0,2020-02-08,California,Marysville (Loma Rica),4800 block of Fruitland Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,8,5,1.0
16082,1617708.0,2020-02-08,Ohio,Dayton,5500 Savina Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,8,5,1.0
16083,1617548.0,2020-02-08,Georgia,Savannah,W. 60th St and Montgomery St,1.0,2.0,Unintentional Shooting,,,,2020,2,8,5,3.0
16084,1619657.0,2020-02-08,Arizona,Williams,S 3rd St,0.0,1.0,Unintentional Shooting,,,,2020,2,8,5,1.0
16085,1617368.0,2020-02-08,Illinois,Chicago,4700 S Ingleside Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,8,5,1.0
16086,1616342.0,2020-02-07,Maryland,Lexington Park,21374 Sanners Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,7,4,1.0
16087,1616211.0,2020-02-07,South Carolina,Walterboro,656 Bells Hwy,0.0,1.0,Unintentional Shooting,,,,2020,2,7,4,1.0
16088,1616548.0,2020-02-07,Kentucky,Franklin,1550 Nashville Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,7,4,1.0
16089,1616771.0,2020-02-07,Louisiana,New Orleans,Read Blvd and South I-10 Service Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,7,4,1.0
16090,1616601.0,2020-02-07,New Jersey,Browns Mills,21 Maricopa Trail,1.0,0.0,Unintentional Shooting,,,,2020,2,7,4,1.0
16091,1617203.0,2020-02-07,Alabama,Fairfield,300 block of 67th St,0.0,1.0,Unintentional Shooting,,,,2020,2,7,4,1.0
16092,1616774.0,2020-02-07,Louisiana,Shreveport,3900 block of Merwin St,1.0,0.0,Unintentional Shooting,,,,2020,2,7,4,1.0
16093,1615948.0,2020-02-06,South Carolina,Pendleton,950 Cherry St,1.0,1.0,Unintentional Shooting,,,,2020,2,6,3,2.0
16094,1616191.0,2020-02-06,Alabama,Choccolocco,3400 block of Choccolocco Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,6,3,1.0
16095,1616720.0,2020-02-06,California,Davis,2526 E 8th St,1.0,0.0,Unintentional Shooting,,,,2020,2,6,3,1.0
16096,1615618.0,2020-02-05,Virginia,Montross,100 block of Santa Cruz Rd,0.0,3.0,Unintentional Shooting,,,,2020,2,5,2,3.0
16097,1614922.0,2020-02-05,Illinois,Woodridge,3300 block of 83rd St,0.0,1.0,Unintentional Shooting,,,,2020,2,5,2,1.0
16098,1616126.0,2020-02-05,Florida,Fort Myers,3711 Nelson Tillis Blvd,0.0,1.0,Unintentional Shooting,,,,2020,2,5,2,1.0
16099,1615852.0,2020-02-05,Georgia,Macon,2700 block of Heaton Dr,0.0,1.0,Unintentional Shooting,,,,2020,2,5,2,1.0
16100,1614953.0,2020-02-04,Michigan,Detroit,Trinity St and Fargo St,1.0,0.0,Unintentional Shooting,,,,2020,2,4,1,1.0
16101,1614648.0,2020-02-04,Indiana,Seelyville,11000 block of N Main St,0.0,1.0,Unintentional Shooting,,,,2020,2,4,1,1.0
16102,1614679.0,2020-02-04,Utah,Salt Lake City,,0.0,1.0,Unintentional Shooting,,,,2020,2,4,1,1.0
16103,1614438.0,2020-02-04,Texas,Beaumont,19000 block of Burrell-Wingate Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,4,1,1.0
16104,1613910.0,2020-02-03,Indiana,Gary,Carolina St and E 21st Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,3,0,1.0
16105,1612585.0,2020-02-02,Louisiana,Opelousas,,0.0,2.0,Unintentional Shooting,,,,2020,2,2,6,2.0
16106,1612535.0,2020-02-02,Texas,Hurst,852 N E Mall Blvd,0.0,2.0,Unintentional Shooting,,,,2020,2,2,6,2.0
16107,1613176.0,2020-02-02,Ohio,Cincinnati,2400 block of Reading Rd,1.0,0.0,Unintentional Shooting,,,,2020,2,2,6,1.0
16108,1613267.0,2020-02-02,Georgia,Stone Mountain,2075 W Park Place Blvd,0.0,2.0,Unintentional Shooting,,,,2020,2,2,6,2.0
16109,1613935.0,2020-02-02,Massachusetts,Worcester,31 Elizabeth Street,0.0,1.0,Unintentional Shooting,,,,2020,2,2,6,1.0
16110,1613427.0,2020-02-02,South Carolina,Myrtle Beach,500 block of 65th Ave N,1.0,0.0,Unintentional Shooting,,,,2020,2,2,6,1.0
16111,1612365.0,2020-02-02,Oregon,Portland,725 NE Weidler St,0.0,1.0,Unintentional Shooting,,,,2020,2,2,6,1.0
16112,1616830.0,2020-02-02,Minnesota,Saint Paul (Apple Valley),,0.0,0.0,Unintentional Shooting,,,,2020,2,2,6,0.0
16113,1611922.0,2020-02-02,Florida,Jacksonville,9100 block of Madison Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,2,6,1.0
16114,1612411.0,2020-02-02,Alabama,Harvest,101 Berrycreek Dr,1.0,0.0,Unintentional Shooting,,,,2020,2,2,6,1.0
16115,1612500.0,2020-02-02,Arizona,Tucson,29th St and Craycroft Rd,0.0,2.0,Unintentional Shooting,,,,2020,2,2,6,2.0
16116,1617147.0,2020-02-01,Michigan,Ionia,4000 block of W. Lincoln Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,1,5,1.0
16117,1611644.0,2020-02-01,Kansas,Wichita,5205 E Kellogg Dr,0.0,1.0,Unintentional Shooting,,,,2020,2,1,5,1.0
16118,1612518.0,2020-02-01,Louisiana,Shreveport,3100 block of Hollywood Ave,0.0,1.0,Unintentional Shooting,,,,2020,2,1,5,1.0
16119,1611362.0,2020-02-01,Ohio,Ravenna,700 block of Woodgate Blvd,1.0,0.0,Unintentional Shooting,,,,2020,2,1,5,1.0
16120,1611651.0,2020-02-01,Tennessee,Jackson,2023 S Highland Ave,1.0,0.0,Unintentional Shooting,,,,2020,2,1,5,1.0
16121,1613714.0,2020-02-01,Vermont,Wolcott,,0.0,1.0,Unintentional Shooting,,,,2020,2,1,5,1.0
16122,1612699.0,2020-02-01,Ohio,Hinckley,River Rd,1.0,0.0,Unintentional Shooting,,,,2020,2,1,5,1.0
16123,1611764.0,2020-02-01,Pennsylvania,Indiana,42 College Lodge Rd,0.0,1.0,Unintentional Shooting,,,,2020,2,1,5,1.0
16124,1611420.0,2020-02-01,Virginia,Richmond,1700 block of Southlawn Ave,1.0,0.0,Unintentional Shooting,,,,2020,2,1,5,1.0
16125,1610345.0,2020-01-31,Colorado,Denver,E Colfax Ave and Grant St,0.0,1.0,Unintentional Shooting,,,,2020,1,31,4,1.0
16126,1611369.0,2020-01-31,Texas,Clyde,CR 525,1.0,0.0,Unintentional Shooting,,,,2020,1,31,4,1.0
16127,1611478.0,2020-01-31,Ohio,Columbus,700 N High St,0.0,1.0,Unintentional Shooting,,,,2020,1,31,4,1.0
16128,1610538.0,2020-01-31,Michigan,Grand Rapids,1300 block of N White St,0.0,1.0,Unintentional Shooting,,,,2020,1,31,4,1.0
16129,1611425.0,2020-01-31,Virginia,Richmond,2800 block of Fairfield Ave,0.0,1.0,Unintentional Shooting,,,,2020,1,31,4,1.0
16130,1611044.0,2020-01-31,Indiana,Griffith,1800 block of N Arbogast St,0.0,2.0,Unintentional Shooting,,,,2020,1,31,4,2.0
16131,1610400.0,2020-01-31,Illinois,Dolton,15000 block of Minerva Ave,1.0,0.0,Unintentional Shooting,,,,2020,1,31,4,1.0
16132,1609853.0,2020-01-30,Arizona,Seligman,Pipeline Rd,0.0,1.0,Unintentional Shooting,,,,2020,1,30,3,1.0
16133,1609445.0,2020-01-30,Pennsylvania,Philadelphia,2100 block of N Lambert St,1.0,0.0,Unintentional Shooting,,,,2020,1,30,3,1.0
16134,1609987.0,2020-01-30,Utah,Brigham City,,0.0,1.0,Unintentional Shooting,,,,2020,1,30,3,1.0
16135,1609513.0,2020-01-30,Utah,Salt Lake City (Murray),5200 S 800 E,0.0,1.0,Unintentional Shooting,,,,2020,1,30,3,1.0
16136,1610061.0,2020-01-30,North Carolina,High Point,802 Lakecrest Ave,0.0,1.0,Unintentional Shooting,,,,2020,1,30,3,1.0
16137,1609952.0,2020-01-30,Alabama,Mobile,1 East Interstate 65 Service Rd S,1.0,0.0,Unintentional Shooting,,,,2020,1,30,3,1.0
16138,1608539.0,2020-01-29,Florida,Daytona Beach (Holly Hill),1971 Charleston House Way,0.0,0.0,Unintentional Shooting,,,,2020,1,29,2,0.0
16139,1609285.0,2020-01-29,Illinois,Chicago,6500 block of S Aberdeen St,0.0,2.0,Unintentional Shooting,,,,2020,1,29,2,2.0
16140,1608602.0,2020-01-29,Missouri,Saint Louis,2800 block of Gamble St,0.0,1.0,Unintentional Shooting,,,,2020,1,29,2,1.0
16141,1608776.0,2020-01-28,Georgia,Augusta,1200 block of Brown Rd,0.0,1.0,Unintentional Shooting,,,,2020,1,28,1,1.0
16142,1609115.0,2020-01-28,North Carolina,Graham,716 E Elm St,1.0,0.0,Unintentional Shooting,,,,2020,1,28,1,1.0
16143,1728104.0,2020-01-28,New Hampshire,Hillsborough,23 Spring St,0.0,1.0,Unintentional Shooting,,,,2020,1,28,1,1.0
16144,1608192.0,2020-01-28,Illinois,Springfield,1500 block of Patton Ave,0.0,1.0,Unintentional Shooting,,,,2020,1,28,1,1.0
16145,1609267.0,2020-01-28,Georgia,Cedartown,805 N Main St,0.0,1.0,Unintentional Shooting,,,,2020,1,28,1,1.0
16146,1607881.0,2020-01-28,New York,Corona (Queens),Hillside Ave and 229th St,0.0,1.0,Unintentional Shooting,,,,2020,1,28,1,1.0
16147,1608944.0,2020-01-28,Washington,Spokane,2115 N Hamilton St,1.0,0.0,Unintentional Shooting,,,,2020,1,28,1,1.0
16148,1607374.0,2020-01-27,Missouri,Saint Louis,3900 Holly Hills Blvd,0.0,1.0,Unintentional Shooting,,,,2020,1,27,0,1.0
16149,1607735.0,2020-01-27,Ohio,Byesville,Meadowbrook Drive,0.0,1.0,Unintentional Shooting,,,,2020,1,27,0,1.0
16150,1607462.0,2020-01-27,Illinois,Chicago,850 W Eastwood Ave,0.0,1.0,Unintentional Shooting,,,,2020,1,27,0,1.0
16151,1609083.0,2020-01-27,Kentucky,Bowling Green,612 US-31 W Bypass,0.0,0.0,Unintentional Shooting,,,,2020,1,27,0,0.0
16152,1607335.0,2020-01-26,Ohio,Akron,2600 block of Nesmith Lake Blvd,1.0,0.0,Unintentional Shooting,,,,2020,1,26,6,1.0
16153,1605978.0,2020-01-26,Ohio,Pataskala,50 block of Granville St,1.0,0.0,Unintentional Shooting,,,,2020,1,26,6,1.0
16154,1606160.0,2020-01-26,Oklahoma,Oklahoma City,1300 SW 54th St,0.0,1.0,Unintentional Shooting,,,,2020,1,26,6,1.0
16155,1607910.0,2020-01-26,Michigan,Pontiac,300 block of Hopkins Avenue,0.0,1.0,Unintentional Shooting,,,,2020,1,26,6,1.0
16156,1606658.0,2020-01-26,Tennessee,Knoxville,3399 Lake Brook Blvd,0.0,1.0,Unintentional Shooting,,,,2020,1,26,6,1.0
16157,1605747.0,2020-01-26,Delaware,Magnolia,100 block of Terry Dr,0.0,1.0,Unintentional Shooting,,,,2020,1,26,6,1.0
16158,1607055.0,2020-01-25,Texas,Houston,3500 Chimira Ln,0.0,1.0,Unintentional Shooting,,,,2020,1,25,5,1.0
16159,1605309.0,2020-01-25,Louisiana,Baton Rouge,1915 Birch St,1.0,0.0,Unintentional Shooting,,,,2020,1,25,5,1.0
16160,1606337.0,2020-01-25,Pennsylvania,Lancaster,400 block of Manor St,0.0,1.0,Unintentional Shooting,,,,2020,1,25,5,1.0
16161,1606158.0,2020-01-25,Louisiana,Keithville,1900 block of Post Oak Dr,0.0,1.0,Unintentional Shooting,,,,2020,1,25,5,1.0
16162,1605578.0,2020-01-25,Florida,Tampa,4330 N 40th St,0.0,2.0,Unintentional Shooting,,,,2020,1,25,5,2.0
16163,1605571.0,2020-01-25,Ohio,Newark,50 block of Weston Rd,1.0,0.0,Unintentional Shooting,,,,2020,1,25,5,1.0
16164,1605545.0,2020-01-25,Ohio,Vandalia,Randler Ave,0.0,1.0,Unintentional Shooting,,,,2020,1,25,5,1.0
16165,1607134.0,2020-01-24,Ohio,Toledo,,0.0,1.0,Unintentional Shooting,,,,2020,1,24,4,1.0
16166,1604632.0,2020-01-24,Alabama,Camden,30 Claiborne St,0.0,0.0,Unintentional Shooting,,,,2020,1,24,4,0.0
16167,1605171.0,2020-01-24,Mississippi,Jackson,3100 block of Woodbine St,0.0,1.0,Unintentional Shooting,,,,2020,1,24,4,1.0
